20210602-MA-ABS1F_S45_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	1.0	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.6666666666666666	3.0	16.333333333333343	48.000000000000064	87.99999999999983	77.99999999999997	51.000000000000085	60.66666666666682	28.999999999999964	26.66666666666664	55.33333333333345	70.00000000000009	69.66666666666676	87.33333333333317	198.3333333333346	342.66666666666464	269.00000000000216	235.666666666669	328.66666666666544	202.3333333333347	129.99999999999932	65.33333333333348	26.333333333333307	32.66666666666662	7.9999999999999964	1.9999999999999998	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20210602-MA-ABS1P_S65_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.0	0.0	0.0	1.3333333333333333	0.6666666666666666	1.9999999999999998	4.0	3.3333333333333335	3.3333333333333335	2.6666666666666665	0.3333333333333333	1.9999999999999998	13.33333333333334	45.666666666666714	49.66666666666674	47.66666666666673	117.9999999999994	141.99999999999966	126.66666666666595	104.33333333333293	95.33333333333306	80.99999999999993	79.99999999999994	154.0	326.33333333333223	283.00000000000136	438.9999999999925	461.6666666666579	186.0000000000009	93.33333333333309	44.66666666666671	16.333333333333343	6.999999999999997	4.666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20210602-MA-ABS1P_S65_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.0	0.6666666666666666	0.6666666666666666	1.9999999999999998	3.0	4.333333333333333	1.6666666666666665	0.6666666666666666	1.6666666666666665	3.3333333333333335	3.666666666666667	4.666666666666666	9.666666666666666	37.66666666666666	128.66666666666595	162.00000000000023	104.33333333333293	83.99999999999989	33.66666666666663	27.999999999999968	64.3333333333335	86.33333333333319	88.66666666666649	87.6666666666665	175.0000000000006	320.9999999999992	314.3333333333329	282.66666666666805	410.9999999999941	216.00000000000176	134.33333333333277	72.66666666666671	28.999999999999964	19.333333333333332	6.999999999999997	1.6666666666666665	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20210602-MA-ABS1W_S93_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	1.0	3.0	1.3333333333333333	0.3333333333333333	0.6666666666666666	2.333333333333333	4.666666666666666	24.99999999999998	107.33333333333289	89.33333333333314	89.9999999999998	107.66666666666622	123.33333333333266	128.9999999999993	113.66666666666613	143.66666666666637	157.33333333333343	129.99999999999932	223.66666666666865	421.33333333332683	284.3333333333346	414.66666666666055	483.3333333333233	182.33333333333414	87.99999999999983	49.66666666666674	15.333333333333343	4.0	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20210602-MA-ABS1W_S93_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	2.333333333333333	2.6666666666666665	0.6666666666666666	1.0	1.3333333333333333	4.0	4.666666666666666	4.333333333333333	20.999999999999993	77.66666666666664	156.3333333333334	167.3333333333337	106.99999999999956	100.99999999999964	40.66666666666668	42.00000000000002	79.66666666666661	103.9999999999996	135.66666666666615	154.66666666666669	276.00000000000176	434.3333333333261	301.00000000000034	260.333333333336	390.6666666666619	221.6666666666686	134.33333333333277	62.666666666666835	22.999999999999986	31.33333333333329	5.666666666666665	1.6666666666666665	0.6666666666666666	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0
20210602-MA-CEB1F_S8_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	1.0	0.3333333333333333	3.0	27.333333333333304	120.3333333333327	107.66666666666622	75.00000000000001	74.33333333333336	74.00000000000003	94.33333333333307	71.00000000000007	67.66666666666679	118.99999999999939	137.33333333333286	200.33333333333465	426.33333333332655	321.66666666666583	373.6666666666629	422.9999999999934	169.6666666666671	84.66666666666654	49.00000000000007	12.333333333333337	4.0	2.6666666666666665	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20210602-MA-CEB1F_S8_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	1.0	0.6666666666666666	0.3333333333333333	1.3333333333333333	2.6666666666666665	4.999999999999999	25.666666666666643	92.99999999999976	155.33333333333337	105.99999999999957	63.66666666666684	82.33333333333324	36.999999999999986	30.666666666666625	54.00000000000011	60.00000000000015	79.99999999999994	134.33333333333277	199.33333333333462	417.33333333332706	338.66666666666487	244.00000000000256	343.33333333333127	210.66666666666828	149.66666666666654	69.0000000000001	25.666666666666643	32.99999999999996	8.666666666666664	1.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20210602-MA-CEB1P_S87_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.3333333333333333	7.666666666666663	35.33333333333331	87.33333333333317	85.3333333333332	101.33333333333297	141.99999999999966	141.33333333333297	167.3333333333337	122.666666666666	153.33333333333331	153.33333333333331	117.66666666666607	186.33333333333425	290.6666666666676	196.66666666666788	620.3333333333339	842.0000000000258	217.0000000000018	74.33333333333336	19.666666666666664	12.666666666666671	8.999999999999998	4.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20210602-MA-CEB1P_S87_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.0	0.6666666666666666	2.333333333333333	8.666666666666664	52.33333333333343	108.6666666666662	183.33333333333417	201.33333333333468	150.66666666666657	100.99999999999964	48.000000000000064	67.33333333333346	129.33333333333263	171.33333333333383	121.33333333333269	187.00000000000094	304.00000000000017	219.3333333333352	373.33333333332956	697.3333333333427	397.9999999999948	123.33333333333266	96.66666666666637	24.333333333333314	13.666666666666673	5.666666666666665	4.333333333333333	3.3333333333333335	0.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20210602-MA-CEB1W_S94_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.6666666666666666	1.0	1.0	0.0	0.0	0.0	0.0	1.3333333333333333	44.000000000000036	171.66666666666717	135.9999999999995	113.3333333333328	118.66666666666606	108.33333333333287	130.666666666666	83.99999999999989	102.33333333333296	169.33333333333377	194.66666666666782	292.00000000000085	516.9999999999889	315.33333333333286	359.33333333333036	382.33333333332905	190.33333333333437	105.33333333333292	68.66666666666677	19.0	3.0	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20210602-MA-CEB1W_S94_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.6666666666666666	1.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	1.3333333333333333	3.666666666666667	43.333333333333364	121.66666666666602	192.66666666666777	162.6666666666669	101.99999999999963	117.66666666666607	61.33333333333349	39.333333333333336	61.33333333333349	85.3333333333332	136.33333333333283	185.66666666666757	308.9999999999999	528.6666666666569	332.3333333333319	268.0000000000022	301.66666666666697	201.66666666666802	178.33333333333402	75.66666666666667	29.99999999999996	47.33333333333339	11.333333333333336	0.6666666666666666	0.6666666666666666	1.6666666666666665	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20210602-MA-CES1F_S79_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	15.333333333333343	79.66666666666661	67.33333333333346	51.000000000000085	27.333333333333304	43.333333333333364	78.99999999999996	54.33333333333344	92.3333333333331	134.33333333333277	134.99999999999946	197.33333333333456	597.9999999999981	464.3333333333244	470.66666666665736	561.999999999994	165.666666666667	88.99999999999982	54.00000000000011	13.000000000000005	3.3333333333333335	0.6666666666666666	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20210602-MA-CES1F_S79_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	1.3333333333333333	17.33333333333334	58.000000000000135	84.66666666666654	61.66666666666683	26.333333333333307	65.33333333333348	37.33333333333332	24.666666666666647	48.3333333333334	52.666666666666764	92.3333333333331	143.99999999999972	224.33333333333533	516.6666666666555	502.99999999998886	309.99999999999983	521.666666666656	252.00000000000279	151.99999999999994	71.3333333333334	30.333333333333293	36.66666666666665	8.999999999999998	2.333333333333333	1.3333333333333333	1.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20210602-MA-CES1P_S41_L001_R1_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	1.0	1.0	1.6666666666666665	1.0	0.6666666666666666	1.3333333333333333	0.6666666666666666	0.6666666666666666	6.333333333333331	15.666666666666677	14.333333333333341	17.33333333333334	135.9999999999995	290.00000000000097	86.33333333333319	89.33333333333314	117.33333333333275	88.66666666666649	76.0	134.66666666666612	407.66666666666094	456.66666666665816	351.3333333333308	432.6666666666595	178.00000000000068	86.33333333333319	27.999999999999968	12.666666666666671	6.666666666666664	2.333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20210602-MA-CES1P_S41_L001_R2_001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	0.0	0.6666666666666666	1.3333333333333333	0.6666666666666666	0.0	0.0	0.6666666666666666	1.3333333333333333	1.9999999999999998	5.999999999999998	14.000000000000007	18.333333333333336	39.0	272.6666666666686	68.00000000000011	31.999999999999954	28.999999999999964	31.33333333333329	63.00000000000017	77.99999999999997	116.33333333333276	83.33333333333323	105.99999999999957	305.66666666666674	488.66666666665634	269.00000000000216	405.33333333332774	169.6666666666671	161.66666666666688	67.66666666666679	30.333333333333293	11.000000000000002	6.333333333333331	3.0	0.6666666666666666	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
